lakeid,year4,sampledate,sta,depth_range,division,taxa_name,gald,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc,relative_total_biovolume,genus
MO,2008,9/29/2008,,0-2m,Cyanophyta,Planktothrix agardhii,196.8,49.2,3123.8952,153695.6439,4671957.714,4.672,0.84328688,Planktothrix
MO,2008,9/29/2008,,0-2m,Cyanophyta,Synechococcus elongatus ,3,1,425.9857,425.9857,669.1384,0.0007,0.00012078,Synechococcus
MO,2008,9/29/2008,,0-2m,Cyanophyta,Synechococcus sp1 ,1.2,1,23611.9813,23611.9813,9494.3777,0.0095,0.00171373,Synechococcus
ME,2008,10/29/2008,,0-8m,Bacillariophyta,Cyclotella meneghiniana ,12,1,45.4385,45.4385,30833.8226,0.0308,0.07456008,Cyclotella
ME,2008,10/29/2008,,0-8m,Bacillariophyta,Nitzschia palea ,12,1,4.3889,4.3889,537.7415,0.0005,0.00130033,Nitzschia
ME,2008,10/29/2008,,0-8m,Chlorophyta,Chlamydomonas  ,6,1,45.4385,45.4385,4185.4062,0.0042,0.01012084,Chlamydomonas
ME,2008,10/29/2008,,0-8m,Chlorophyta,Monomastix astigmata,4,1,22.7192,22.7192,214.1243,0.0002,0.00051778,Monomastix
ME,2008,10/29/2008,,0-8m,Chlorophyta,Scenedesmus opoliensis var. carinatus,20,4,22.7192,90.877,1237.1602,0.0012,0.00299161,Scenedesmus
ME,2008,10/29/2008,,0-8m,Chlorophyta,Schroederia judayi ,14,1,45.4385,45.4385,885.0461,0.0009,0.00214015,Schroederia
ME,2008,10/29/2008,,0-8m,Chrysophyta,Erkenia subaequiciliata ,4,1,22.7192,22.7192,687.1002,0.0007,0.0016615,Erkenia
ME,2008,10/29/2008,,0-8m,Cryptophyta,Cryptomonas erosa ,16,1,4.3889,4.3889,1176.5971,0.0012,0.00284516,Cryptomonas
ME,2008,10/29/2008,,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,8,1,181.7539,181.7539,6090.6278,0.0061,0.01472791,Rhodomonas
ME,2008,10/29/2008,,0-8m,Cyanophyta,Chroococcaceae,0.8,1,21353.444,21353.444,5724.8583,0.0057,0.01384343,
ME,2008,10/29/2008,,0-8m,Cyanophyta,Anabaena circinalis ,40,9,4.3889,39.5004,2544.0967,0.0025,0.00615195,Anabaena
ME,2008,10/29/2008,,0-8m,Cyanophyta,Aphanizomenon flos-aquae,84.8,14.1333,68.1577,963.2934,72630.7816,0.0726,0.17563041,Aphanizomenon
ME,2008,10/29/2008,,0-8m,Cyanophyta,Aphanocapsa delicatissima ,25.3333,36.8333,136.3154,5020.947,2628.9657,0.0026,0.00635717,Aphanocapsa
ME,2008,10/29/2008,,0-8m,Cyanophyta,Aphanothece nidulans ,40,79,45.4385,3589.6396,3759.0615,0.0038,0.00908989,Aphanothece
ME,2008,10/29/2008,,0-8m,Cyanophyta,Chroococcus minutus ,11,2,227.1924,454.3848,16654.0647,0.0167,0.04027163,Chroococcus
ME,2008,10/29/2008,,0-8m,Cyanophyta,Coelosphaerium naegelianum ,5,1,22.7192,22.7192,535.3084,0.0005,0.00129444,Woronichinia
ME,2008,10/29/2008,,0-8m,Cyanophyta,Coelosphaerium naegelianum ,120,200,4.3889,877.787,36768.6565,0.0368,0.08891126,Woronichinia
ME,2008,10/29/2008,,0-8m,Cyanophyta,Cyanogranis ferruginea,6.4,6,2190.0968,13140.5809,4978.9661,0.005,0.01203977,Cyanogranis
ME,2008,10/29/2008,,0-8m,Cyanophyta,Merismopedia warmingiana,12,16,45.4385,727.0156,95.1663,0.0001,0.00023012,Merismopedia
ME,2008,10/29/2008,,0-8m,Cyanophyta,Microcystis aeruginosa ,4,1,1090.5234,1090.5234,36543.7668,0.0365,0.08836745,Microcystis
ME,2008,10/29/2008,,0-8m,Cyanophyta,Microcystis aeruginosa ,19.8182,13.9091,363.5078,5056.0664,164308.6178,0.1643,0.39731901,Microcystis
ME,2008,10/29/2008,,0-8m,Cyanophyta,Phormidium mucicola,16,5.3333,113.5962,605.8426,1427.4952,0.0014,0.00345186,Pseudanabaena
ME,2008,10/29/2008,,0-8m,Cyanophyta,Synechococcus elongatus ,2.5,1,545.2617,545.2617,713.7476,0.0007,0.00172593,Synechococcus
ME,2008,10/29/2008,,0-8m,Cyanophyta,Synechococcus sp1 ,1.2,1,21353.444,21353.444,8586.2198,0.0086,0.02076257,Synechococcus
ME,2008,10/29/2008,,0-8m,Cyanophyta,Synechocystis  ,1.5,1,5543.494,5543.494,9795.9083,0.0098,0.02368774,Synechocystis
MO,2008,10/31/2008,,0-2m,Bacillariophyta,Aulacoseira granulata ,78,2.6288,499.8232,1313.9353,1775768.081,1.7758,0.39417038,Aulacoseira
MO,2008,10/31/2008,,0-2m,Bacillariophyta,Navicula  ,24,1,22.7192,22.7192,13703.9216,0.0137,0.00304188,Navicula
MO,2008,10/31/2008,,0-2m,Bacillariophyta,Stephanodiscus medius ,20,1,45.4385,45.4385,142749.1835,0.1427,0.03168629,Stephanodiscus
MO,2008,10/31/2008,,0-2m,Bacillariophyta,Stephanodiscus niagarae ,36,1,21.9447,21.9447,402065.2608,0.4021,0.08924714,Stephanodiscus
MO,2008,10/31/2008,,0-2m,Bacillariophyta,Stephanodiscus parvus ,8,1,90.877,90.877,18271.8925,0.0183,0.00405584,Stephanodiscus
MO,2008,10/31/2008,,0-2m,Bacillariophyta,Synedra filiformis,70,1,45.4385,45.4385,41349.0129,0.0413,0.00917831,Synedra
MO,2008,10/31/2008,,0-2m,Chlorophyta,Ankistrodesmus falcatus ,120,1,45.4385,45.4385,5138.9689,0.0051,0.00114071,Ankistrodesmus
MO,2008,10/31/2008,,0-2m,Chlorophyta,Monoraphidium arcuatum,26,1,22.7192,22.7192,1442.1809,0.0014,0.00032012,Monoraphidium
MO,2008,10/31/2008,,0-2m,Chlorophyta,Chlamydomonas  ,6.1667,1,159.0347,159.0347,14736.661,0.0147,0.00327112,Chlamydomonas
MO,2008,10/31/2008,,0-2m,Chlorophyta,Closterium moniliferum ,70,1,68.1577,68.1577,38217.8021,0.0382,0.00848327,Closterium
MO,2008,10/31/2008,,0-2m,Chlorophyta,Dictyosphaerium pulchellum ,23.3333,8,22.7192,181.7539,5496.7946,0.0055,0.00122013,Dictyosphaerium
MO,2008,10/31/2008,,0-2m,Chlorophyta,Mougeotia  ,420,8.0714,45.4385,366.7521,239818.6266,0.2398,0.05323296,Mougeotia
MO,2008,10/31/2008,,0-2m,Chlorophyta,Oocystis parva ,10.6667,3,68.1577,204.4731,12181.2624,0.0122,0.0027039,Oocystis
MO,2008,10/31/2008,,0-2m,Chlorophyta,Sphaerocystis schroeteri ,48,20.5,32.917,674.7988,69768.5244,0.0698,0.01548664,Sphaerocystis
MO,2008,10/31/2008,,0-2m,Chrysophyta,Erkenia subaequiciliata ,4,1,181.7539,181.7539,5496.8015,0.0055,0.00122013,Erkenia
MO,2008,10/31/2008,,0-2m,Chrysophyta,Mallomonas  ,24,1,21.9447,21.9447,17648.9547,0.0176,0.00391757,Mallomonas
MO,2008,10/31/2008,,0-2m,Cryptophyta,Cryptomonas erosa ,16.6,1,318.0693,318.0693,147221.9834,0.1472,0.03267912,Cryptomonas
MO,2008,10/31/2008,,0-2m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,8,1,1476.7505,1476.7505,53960.0188,0.054,0.0119776,Rhodomonas
MO,2008,10/31/2008,,0-2m,Cyanophyta,Chroococcaceae,0.8,1,41064.3154,41064.3154,11009.3429,0.011,0.00244376,
MO,2008,10/31/2008,,0-2m,Cyanophyta,Aphanizomenon issatschenkoi,420,70,22.7192,1590.3466,119909.3133,0.1199,0.02661648,Aphanizomenon
MO,2008,10/31/2008,,0-2m,Cyanophyta,Aphanocapsa delicatissima ,25,45,45.4385,2044.7314,1070.6168,0.0011,0.00023765,Aphanocapsa
MO,2008,10/31/2008,,0-2m,Cyanophyta,Coelosphaerium naegelianum ,80,120,22.7192,2726.3085,64237.1319,0.0642,0.01425883,Woronichinia
MO,2008,10/31/2008,,0-2m,Cyanophyta,Lyngbya limnetica ,40,4,22.7192,90.877,214.1243,0.0002,0.00004753,Lyngbya
MO,2008,10/31/2008,,0-2m,Cyanophyta,Microcystis aeruginosa ,33.3333,22.6667,90.877,2059.8806,29120.8375,0.0291,0.006464,Microcystis
MO,2008,10/31/2008,,0-2m,Cyanophyta,Microcystis aeruginosa ,4,1,136.3154,136.3154,4567.9709,0.0046,0.00101396,Microcystis
MO,2008,10/31/2008,,0-2m,Cyanophyta,Oscillatoria limnetica ,60,15,68.1577,1022.3657,7226.6806,0.0072,0.00160412,Pseudanabaena
MO,2008,10/31/2008,,0-2m,Cyanophyta,Planktothrix agardhii,239.8182,53.2045,817.8926,43515.5648,1230374.674,1.2304,0.27310844,Planktothrix
MO,2008,10/31/2008,,0-2m,Cyanophyta,Synechococcus elongatus ,3,1,204.4731,204.4731,321.1864,0.0003,0.00007129,Synechococcus
MO,2008,10/31/2008,,0-2m,Cyanophyta,Synechococcus sp1 ,1.2,1,59543.2573,59543.2573,23942.3437,0.0239,0.00531452,Synechococcus
MO,2008,10/31/2008,,0-2m,Cyanophyta,Synechocystis  ,1.5,1,3544.2011,3544.2011,6262.9578,0.0063,0.0013902,Synechocystis
MO,2008,10/31/2008,,0-2m,Miscellaneous,Miscellaneous,6,1,22.7192,22.7192,1784.3644,0.0018,0.00039608,
ME,2009,1/2/2009,,0-8m,Bacillariophyta,Stephanodiscus parvus ,6,1,22.7192,22.7192,1927.1139,0.0019,0.02171565,Stephanodiscus
ME,2009,1/2/2009,,0-8m,Chlorophyta,Chlorococcaceae,3,1,17.0394,17.0394,240.8898,0.0002,0.00271446,
ME,2009,1/2/2009,,0-8m,Chlorophyta,Ankistrodesmus falcatus ,200,1,5.6798,5.6798,1070.6191,0.0011,0.01206425,Ankistrodesmus
ME,2009,1/2/2009,,0-8m,Chlorophyta,Chlamydomonas  ,6,1,22.7192,22.7192,1989.9235,0.002,0.02242342,Chlamydomonas
ME,2009,1/2/2009,,0-8m,Chlorophyta,Monomastix astigmata,4.5,1,247.0717,247.0717,2619.6766,0.0026,0.02951978,Monomastix
ME,2009,1/2/2009,,0-8m,Chlorophyta,Mougeotia  ,48,1,11.3596,11.3596,15416.9113,0.0154,0.17372519,Mougeotia
ME,2009,1/2/2009,,0-8m,Chlorophyta,Schroederia judayi ,18,1,11.3596,11.3596,117.7686,0.0001,0.00132707,Schroederia
ME,2009,1/2/2009,,0-8m,Chrysophyta,Chromulina  ,3,1,110.7563,110.7563,1565.7837,0.0016,0.01764401,Chromulina
ME,2009,1/2/2009,,0-8m,Chrysophyta,Erkenia subaequiciliata ,4,1,247.0717,247.0717,7472.2145,0.0075,0.08420052,Erkenia
ME,2009,1/2/2009,,0-8m,Cryptophyta,Cryptomonas erosa ,22.6667,1,11.3596,11.3596,8660.1168,0.0087,0.09758637,Cryptomonas
ME,2009,1/2/2009,,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,8,1,153.3549,153.3549,5138.9672,0.0051,0.05790836,Rhodomonas
ME,2009,1/2/2009,,0-8m,Cyanophyta,Chroococcaceae,0.8,1,5475.242,5475.242,1467.9124,0.0015,0.01654115,
ME,2009,1/2/2009,,0-8m,Cyanophyta,Aphanizomenon flos-aquae,85,14.1667,34.0789,482.7849,36401.0412,0.0364,0.41018449,Aphanizomenon
ME,2009,1/2/2009,,0-8m,Cyanophyta,Synechococcus sp1 ,1.2,1,342.2026,342.2026,137.5997,0.0001,0.00155054,Synechococcus
ME,2009,1/2/2009,,0-8m,Cyanophyta,Synechocystis  ,1.5,1,2555.9143,2555.9143,4516.5561,0.0045,0.05089473,Synechocystis
MO,2009,2/5/2009,,0-2m,Chlorophyta,Monomastix astigmata,4,1,69.2396,69.2396,652.5692,0.0007,0.03795397,Monomastix
MO,2009,2/5/2009,,0-2m,Chrysophyta,Chromulina  ,3,1,194.7363,194.7363,2753.0264,0.0028,0.16011832,Chromulina
MO,2009,2/5/2009,,0-2m,Chrysophyta,Erkenia subaequiciliata ,4,1,8.6549,8.6549,261.7525,0.0003,0.01522374,Erkenia
MO,2009,2/5/2009,,0-2m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,6,1,25.9648,25.9648,870.0897,0.0009,0.05060515,Rhodomonas
MO,2009,2/5/2009,,0-2m,Cyanophyta,Chroococcaceae,0.8,1,7626.23,7626.23,2044.5923,0.002,0.1189152,
MO,2009,2/5/2009,,0-2m,Cyanophyta,Aphanizomenon flos-aquae,70,11.6667,3.135,36.5746,2757.6491,0.0028,0.16038718,Aphanizomenon
MO,2009,2/5/2009,,0-2m,Cyanophyta,Microcystis aeruginosa ,3,1,4.3275,4.3275,61.1784,0.0001,0.00355819,Microcystis
MO,2009,2/5/2009,,0-2m,Cyanophyta,Planktothrix agardhii,32,10.6667,1.5675,16.7198,354.5549,0.0004,0.02062121,Planktothrix
MO,2009,2/5/2009,,0-2m,Cyanophyta,Synechococcus sp1 ,1.2,1,8799.4961,8799.4961,3538.2774,0.0035,0.20578918,Synechococcus
MO,2009,2/5/2009,,0-2m,Cyanophyta,Synechocystis  ,1.5,1,2207.0117,2207.0117,3900.0103,0.0039,0.22682786,Synechocystis
ME,2009,4/15/2009,,0-8m,Bacillariophyta,Aulacoseira ambigua ,40,2,4.3889,8.7779,13788.2464,0.0138,0.02255469,Aulacoseira
ME,2009,4/15/2009,,0-8m,Bacillariophyta,Diatoma tenuis,38.4,1.4,118.14,165.3961,62742.5432,0.0627,0.1026337,Diatoma
ME,2009,4/15/2009,,0-8m,Bacillariophyta,Nitzschia acicularis ,50,1,9.0877,9.0877,158.4512,0.0002,0.00025919,Nitzschia
ME,2009,4/15/2009,,0-8m,Bacillariophyta,Stephanodiscus parvus ,7.6,1,1263.1896,1263.1896,224612.926,0.2246,0.36741986,Stephanodiscus
ME,2009,4/15/2009,,0-8m,Chlorophyta,Chlorococcaceae,6,1,9.0877,9.0877,1027.7938,0.001,0.00168126,
ME,2009,4/15/2009,,0-8m,Chlorophyta,Chlamydomonas  ,6.5,1,54.5262,54.5262,7425.8101,0.0074,0.01214708,Chlamydomonas
ME,2009,4/15/2009,,0-8m,Chlorophyta,Lobomonas  ,6,1,9.0877,9.0877,496.767,0.0005,0.00081261,Lobomonas
ME,2009,4/15/2009,,0-8m,Chlorophyta,Monomastix astigmata,4,1,27.2631,27.2631,256.9491,0.0003,0.00042032,Monomastix
ME,2009,4/15/2009,,0-8m,Chrysophyta,Chromulina  ,3,1,817.8926,817.8926,11562.7107,0.0116,0.01891418,Chromulina
ME,2009,4/15/2009,,0-8m,Chrysophyta,Chrysococcus minutus ,8,1,27.2631,27.2631,2881.2501,0.0029,0.00471312,Chrysococcus
ME,2009,4/15/2009,,0-8m,Chrysophyta,Erkenia subaequiciliata ,4,1,18.1754,18.1754,549.6801,0.0005,0.00089916,Erkenia
ME,2009,4/15/2009,,0-8m,Chrysophyta,Mallomonas  ,10,1,9.0877,9.0877,3045.3157,0.003,0.0049815,Mallomonas
ME,2009,4/15/2009,,0-8m,Chrysophyta,Mallomonas akrokomas ,28,1,9.0877,9.0877,2398.1864,0.0024,0.00392293,Mallomonas
ME,2009,4/15/2009,,0-8m,Chrysophyta,Synura  ,12,1,45.4385,45.4385,17815.0995,0.0178,0.02914178,Synura
ME,2009,4/15/2009,,0-8m,Cryptophyta,Cryptomonas erosa ,20.8,1,308.9816,308.9816,219118.0957,0.2191,0.35843146,Cryptomonas
ME,2009,4/15/2009,,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,8,1,436.2094,436.2094,25694.8691,0.0257,0.04203144,Rhodomonas
ME,2009,4/15/2009,,0-8m,Cryptophyta,Rhodomonas minuta ,12,1,27.2631,27.2631,2569.4858,0.0026,0.00420314,Rhodomonas
ME,2009,4/15/2009,,0-8m,Cyanophyta,Chroococcaceae,0.8,1,7665.3389,7665.3389,2055.0773,0.0021,0.00336168,
ME,2009,4/15/2009,,0-8m,Cyanophyta,Aphanizomenon flos-aquae,84,14,9.0877,127.2277,9592.7447,0.0096,0.01569173,Aphanizomenon
ME,2009,4/15/2009,,0-8m,Cyanophyta,Synechocystis  ,1.5,1,1999.2929,1999.2929,3532.9505,0.0035,0.00577917,Synechocystis
MO,2009,4/17/2009,,0-2m,Bacillariophyta,Asterionella formosa ,97.3333,7.3333,102.2366,749.7314,228600.9711,0.2286,0.07104649,Asterionella
MO,2009,4/17/2009,,0-2m,Bacillariophyta,Cyclotella stelligera,12.6,1,1124.6023,1124.6023,974413.1012,0.9744,0.30283614,Cyclotella
MO,2009,4/17/2009,,0-2m,Bacillariophyta,Diatoma tenuis,32,1,34.0789,34.0789,13703.9228,0.0137,0.00425902,Diatoma
MO,2009,4/17/2009,,0-2m,Bacillariophyta,Nitzschia acicularis ,80,1,68.1577,68.1577,7708.4534,0.0077,0.0023957,Nitzschia
MO,2009,4/17/2009,,0-2m,Bacillariophyta,Nitzschia palea ,16,1,34.0789,34.0789,1927.115,0.0019,0.00059892,Nitzschia
MO,2009,4/17/2009,,0-2m,Bacillariophyta,Stephanodiscus niagarae ,40,1,34.0789,34.0789,856495.0871,0.8565,0.2661886,Stephanodiscus
MO,2009,4/17/2009,,0-2m,Bacillariophyta,Stephanodiscus parvus ,8,1,2078.8103,2078.8103,417969.541,0.418,0.12990002,Stephanodiscus
MO,2009,4/17/2009,,0-2m,Bacillariophyta,Synedra filiformis,80,1,306.7097,306.7097,98147.1074,0.0981,0.03050297,Synedra
MO,2009,4/17/2009,,0-2m,Chlorophyta,Ankistrodesmus falcatus ,40,1,34.0789,34.0789,1284.7422,0.0013,0.00039928,Ankistrodesmus
MO,2009,4/17/2009,,0-2m,Chlorophyta,Carteria ,8,1,102.2366,102.2366,26054.581,0.0261,0.00809746,Carteria
MO,2009,4/17/2009,,0-2m,Chlorophyta,Chlamydomonas  ,7.4,1,579.3406,579.3406,96079.3455,0.0961,0.02986033,Chlamydomonas
MO,2009,4/17/2009,,0-2m,Chlorophyta,Pyramichlamys dissecta,16,1,34.0789,34.0789,14274.9174,0.0143,0.00443648,Pyramichlamys
MO,2009,4/17/2009,,0-2m,Chrysophyta,Chromulina  ,3,1,1959.5343,1959.5343,27702.3278,0.0277,0.00860956,Chromulina
MO,2009,4/17/2009,,0-2m,Chrysophyta,Erkenia subaequiciliata ,4,1,340.7886,340.7886,10306.5027,0.0103,0.00320314,Erkenia
MO,2009,4/17/2009,,0-2m,Chrysophyta,Kephyrion planctonicum,8,1,34.0789,34.0789,642.3728,0.0006,0.00019964,Kephyrion
MO,2009,4/17/2009,,0-2m,Chrysophyta,Mallomonas  ,19,1,68.1577,68.1577,43395.7504,0.0434,0.01348689,Mallomonas
MO,2009,4/17/2009,,0-2m,Cryptophyta,Cryptomonas erosa ,17,1,408.9463,408.9463,202132.8227,0.2021,0.0628205,Cryptomonas
MO,2009,4/17/2009,,0-2m,Cryptophyta,Rhodomonas minuta ,12,1,272.6309,272.6309,25694.8582,0.0257,0.00798566,Rhodomonas
MO,2009,4/17/2009,,0-2m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,8,1,3476.0434,3476.0434,116483.2568,0.1165,0.03620163,Rhodomonas
MO,2009,4/17/2009,,0-2m,Cyanophyta,Chroococcaceae,0.8,1,12319.2946,12319.2946,3302.8029,0.0033,0.00102647,
MO,2009,4/17/2009,,0-2m,Cyanophyta,Aphanizomenon flos-aquae,98.6667,16.4444,16.4585,270.6503,20406.6044,0.0204,0.00634213,Aphanizomenon
MO,2009,4/17/2009,,0-2m,Cyanophyta,Synechococcus sp1 ,1.2,1,16425.7261,16425.7261,6604.7845,0.0066,0.00205269,Synechococcus
MO,2009,4/17/2009,,0-2m,Cyanophyta,Synechocystis  ,1.5,1,3407.8857,3407.8857,6022.0748,0.006,0.00187159,Synechocystis
MO,2009,4/17/2009,,0-2m,Pyrrhophyta,Gymnodinium sp2 ,10,1,34.0789,34.0789,5709.967,0.0057,0.00177459,Gymnodinium
MO,2009,4/17/2009,,0-2m,Pyrrhophyta,Peridinium  ,11,1,68.1577,68.1577,12561.9301,0.0126,0.0039041,Peridinium
ME,2009,4/27/2009,,0-8m,Bacillariophyta,Diatoma tenuis,40.6667,1.3333,36.3508,48.4665,22192.7404,0.0222,0.08344613,Diatoma
ME,2009,4/27/2009,,0-8m,Bacillariophyta,Stephanodiscus parvus ,8,1,717.9279,717.9279,144347.9508,0.1443,0.54275759,Stephanodiscus
ME,2009,4/27/2009,,0-8m,Chlorophyta,Chlamydomonas  ,5.8,1,30.2923,30.2923,2625.5775,0.0026,0.00987234,Chlamydomonas
ME,2009,4/27/2009,,0-8m,Chrysophyta,Chromulina  ,3,1,599.7879,599.7879,8479.3212,0.0085,0.03188279,Chromulina
ME,2009,4/27/2009,,0-8m,Chrysophyta,Chrysococcus minutus ,8,1,6.0585,6.0585,183.2267,0.0002,0.00068894,Chrysococcus
ME,2009,4/27/2009,,0-8m,Chrysophyta,Dinobryon cylindricum ,48,1,6.0585,6.0585,634.4411,0.0006,0.00238554,Dinobryon
ME,2009,4/27/2009,,0-8m,Chrysophyta,Erkenia subaequiciliata ,4,1,24.2339,24.2339,732.9069,0.0007,0.00275578,Erkenia
ME,2009,4/27/2009,,0-8m,Chrysophyta,Mallomonas  ,12,1,6.0585,6.0585,2436.2529,0.0024,0.00916047,Mallomonas
ME,2009,4/27/2009,,0-8m,Chrysophyta,Synura  ,10,1,12.1169,12.1169,2207.8543,0.0022,0.00830167,Synura
ME,2009,4/27/2009,,0-8m,Cryptophyta,Cryptomonas erosa ,22.25,1,72.7016,72.7016,48858.2844,0.0489,0.18371029,Cryptomonas
ME,2009,4/27/2009,,0-8m,Cryptophyta,Cryptomonas rostratiformis ,48,1,6.0585,6.0585,14922.0475,0.0149,0.05610786,Cryptomonas
ME,2009,4/27/2009,,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,8,1,490.7355,490.7355,16444.6951,0.0164,0.06183311,Rhodomonas
ME,2009,4/27/2009,,0-8m,Cryptophyta,Rhodomonas minuta ,12,1,6.0585,6.0585,570.9968,0.0006,0.00214698,Rhodomonas
ME,2009,4/27/2009,,0-8m,Cyanophyta,Chroococcaceae,0.8,1,3832.6694,3832.6694,1027.5387,0.001,0.00386361,
ME,2009,4/27/2009,,0-8m,Cyanophyta,Synechocystis  ,1.5,1,163.5785,163.5785,289.0596,0.0003,0.00108688,Synechocystis
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Asterionella formosa ,100,4,9.0877,36.3508,14394.9091,0.0144,0.00641542,Asterionella
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Cyclotella sp1 ,4,1,18.1754,18.1754,456.7966,0.0005,0.00020358,Cyclotella
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Cyclotella stelligera,14.2857,1,1035.9972,1035.9972,1253517.299,1.2535,0.55865828,Cyclotella
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Diatoma tenuis,52,1,45.4385,45.4385,29691.831,0.0297,0.01323283,Diatoma
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Navicula  ,50,1,9.0877,9.0877,11419.9349,0.0114,0.00508955,Navicula
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Nitzschia acicularis ,60,1,18.1754,18.1754,1734.403,0.0017,0.00077298,Nitzschia
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Nitzschia gracilis ,24,1,9.0877,9.0877,342.5979,0.0003,0.00015269,Nitzschia
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Nitzschia palea ,24,1,9.0877,9.0877,1370.3917,0.0014,0.00061075,Nitzschia
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Stephanodiscus niagarae ,40,1,18.1754,18.1754,456797.3798,0.4568,0.20358206,Stephanodiscus
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Stephanodiscus parvus ,8,1,790.6295,790.6295,158965.4648,0.159,0.07084655,Stephanodiscus
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Synedra filiformis,76.25,1,254.4555,254.4555,103054.4628,0.1031,0.04592855,Synedra
MO,2009,4/29/2009,,0-2m,Bacillariophyta,Synedra tenera ,100,1,45.4385,45.4385,56798.0946,0.0568,0.02531335,Synedra
MO,2009,4/29/2009,,0-2m,Chlorophyta,Chlorococcaceae,4,1,9.0877,9.0877,304.5314,0.0003,0.00013572,
MO,2009,4/29/2009,,0-2m,Chlorophyta,Ankistrodesmus falcatus ,65,1,63.6139,63.6139,3897.0554,0.0039,0.00173681,Ankistrodesmus
MO,2009,4/29/2009,,0-2m,Chlorophyta,Chlamydomonas  ,6.1429,1,172.6662,172.6662,18885.4355,0.0189,0.00841672,Chlamydomonas
MO,2009,4/29/2009,,0-2m,Chlorophyta,Micractinium pusillum ,35,8.5,18.1754,154.4908,4987.4761,0.005,0.00222278,Micractinium
MO,2009,4/29/2009,,0-2m,Chlorophyta,Monoraphidium arcuatum,26,1,9.0877,9.0877,327.8713,0.0003,0.00014612,Monoraphidium
MO,2009,4/29/2009,,0-2m,Chlorophyta,Pyramichlamys dissecta,16,1,27.2631,27.2631,11419.9339,0.0114,0.00508955,Pyramichlamys
MO,2009,4/29/2009,,0-2m,Chlorophyta,Scenedesmus abundans ,12,4,9.0877,36.3508,228.3983,0.0002,0.00010179,Scenedesmus
MO,2009,4/29/2009,,0-2m,Chrysophyta,Chromulina  ,3,1,272.6309,272.6309,3854.2369,0.0039,0.00171773,Chromulina
MO,2009,4/29/2009,,0-2m,Chrysophyta,Erkenia subaequiciliata ,4,1,172.6662,172.6662,5221.9614,0.0052,0.00232728,Erkenia
MO,2009,4/29/2009,,0-2m,Cryptophyta,Cryptomonas erosa ,21.3333,1,27.2631,27.2631,19642.2869,0.0196,0.00875403,Cryptomonas
MO,2009,4/29/2009,,0-2m,Cryptophyta,Cryptomonas rostratiformis ,36,1,4.3889,4.3889,5956.5223,0.006,0.00265466,Cryptomonas
MO,2009,4/29/2009,,0-2m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,8,1,727.0156,727.0156,24362.5112,0.0244,0.0108577,Rhodomonas
MO,2009,4/29/2009,,0-2m,Cyanophyta,Chroococcaceae,0.8,1,11498.0083,11498.0083,3082.616,0.0031,0.00137384,
MO,2009,4/29/2009,,0-2m,Cyanophyta,Aphanizomenon flos-aquae,112,18.6667,9.0877,169.6373,7194.5583,0.0072,0.00320642,Aphanizomenon
MO,2009,4/29/2009,,0-2m,Cyanophyta,Aphanocapsa incerta,20,8,9.0877,72.7016,594.7878,0.0006,0.00026508,Aphanocapsa
MO,2009,4/29/2009,,0-2m,Cyanophyta,Lyngbya limnetica ,140,6.6667,27.2631,181.7548,428.2485,0.0004,0.00019086,Lyngbya
MO,2009,4/29/2009,,0-2m,Cyanophyta,Planktothrix agardhii,142,47.3333,13.1668,623.2283,13216.0346,0.0132,0.00589002,Planktothrix
MO,2009,4/29/2009,,0-2m,Cyanophyta,Synechococcus sp1 ,1.2,1,821.2863,821.2863,330.2392,0.0003,0.00014718,Synechococcus
MO,2009,4/29/2009,,0-2m,Cyanophyta,Synechocystis  ,1.5,1,1999.2929,1999.2929,3532.9505,0.0035,0.00157454,Synechocystis
MO,2009,4/29/2009,,0-2m,Pyrrhophyta,Gymnodinium sp2 ,10,1,18.1754,18.1754,3045.3157,0.003,0.00135721,Gymnodinium
MO,2009,4/29/2009,,0-2m,Pyrrhophyta,Peridinium  ,26,1,9.0877,9.0877,24743.1911,0.0247,0.01102736,Peridinium
ME,2009,5/11/2009,,0-8m,Bacillariophyta,Aulacoseira ambigua ,86.6667,3.3333,54.5262,181.7521,133613.2354,0.1336,0.14102915,Aulacoseira
