"lakeid","year4","sampledate","sta","depth_range","division","taxa_name","gald","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc","relative_total_biovolume","genus"
"MO",2007,"2007-09-04",,"0-2m","Cyanophyta","Gomphosphaeria lacustris ",24,20,7.3149,146.2978,1884.5166,0.0019,0.061,"Gomphosphaeria"
"MO",2007,"2007-09-04",,"0-2m","Cyanophyta","Lyngbya limnetica ",137.2,35.8333,4846.7707,173675.7899,456797.4791,0.4568,14.777,"Lyngbya"
"MO",2007,"2007-09-04",,"0-2m","Cyanophyta","Microcystis aeruginosa ",4.6,1,7270.1561,7270.1561,382948.2028,0.3829,12.388,"Microcystis"
"MO",2007,"2007-09-04",,"0-2m","Cyanophyta","Microcystis aeruginosa ",30.2857,20.7143,353.4104,7320.6484,247590.538,0.2476,8.009,"Microcystis"
"MO",2007,"2007-09-04",,"0-2m","Cyanophyta","Oscillatoria limnetica ",101.1429,25.2857,757.3079,19149.0611,135356.8266,0.1354,4.379,"Pseudanabaena"
"MO",2007,"2007-09-04",,"0-2m","Cyanophyta","Oscillatoria agardhii ",162.6667,40.2667,252.436,10164.7637,301359.3807,0.3014,9.748,"Planktothrix"
"MO",2007,"2007-09-04",,"0-2m","Cyanophyta","Synechococcus sp1 ",1.2,1,21900.9682,21900.9682,8806.3793,0.0088,0.285,"Synechococcus"
"MO",2007,"2007-09-04",,"0-2m","Cyanophyta","Synechocystis  ",1.5,1,302.9232,302.9232,535.2955,5e-04,0.017,"Synechocystis"
"MO",2007,"2007-09-04",,"0-2m","Miscellaneous","Miscellaneous",5.5,1,201.9488,201.9488,12160.1237,0.0122,0.393,
"MO",2007,"2007-09-04",,"0-2m","Pyrrhophyta","Gymnodinium sp2 ",16,1,50.4872,50.4872,30453.1592,0.0305,0.985,"Gymnodinium"
"ME",2007,"2007-10-01",,"0-8m","Bacillariophyta","Nitzschia gracilis ",28,1,50.4872,50.4872,8882.1719,0.0089,0.518,"Nitzschia"
"ME",2007,"2007-10-01",,"0-8m","Bacillariophyta","Nitzschia palea ",20,1,201.9488,201.9488,30135.9482,0.0301,1.758,"Nitzschia"
"ME",2007,"2007-10-01",,"0-8m","Bacillariophyta","Stephanodiscus parvus ",6,1,50.4872,50.4872,4282.4754,0.0043,0.25,"Stephanodiscus"
"ME",2007,"2007-10-01",,"0-8m","Bacillariophyta","Synedra filiformis",72,1,50.4872,50.4872,14540.3122,0.0145,0.848,"Synedra"
"ME",2007,"2007-10-01",,"0-8m","Chlorophyta","Chlamydomonas  ",6,1,50.4872,50.4872,3965.2542,0.004,0.231,"Chlamydomonas"
"ME",2007,"2007-10-01",,"0-8m","Chlorophyta","Monoraphidium capricornutum",4,1,353.4104,353.4104,2760.4177,0.0028,0.161,"Monoraphidium"
"ME",2007,"2007-10-01",,"0-8m","Chlorophyta","Schroederia judayi ",20,1,50.4872,50.4872,1691.8411,0.0017,0.099,"Schroederia"
"ME",2007,"2007-10-01",,"0-8m","Chrysophyta","Erkenia subaequiciliata ",4,1,100.9744,100.9744,3053.7786,0.0031,0.178,"Erkenia"
"ME",2007,"2007-10-01",,"0-8m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",8,1,1060.2311,1060.2311,34048.3675,0.034,1.987,"Rhodomonas"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,79391.0097,79391.0097,21284.7297,0.0213,1.242,
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Anabaena circinalis ",52,22,29.2596,643.7105,39921.9379,0.0399,2.329,"Anabaena"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",76,12.6667,302.9232,3837.0369,289305.0176,0.2893,16.879,"Aphanizomenon"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Aphanocapsa delicatissima ",13,10.5,1969.0006,20674.5064,10825.1716,0.0108,0.632,"Aphanocapsa"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Aphanothece nidulans ",36,44.8,403.8976,18094.6108,18948.6521,0.0189,1.106,"Aphanothece"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Chroococcus minutus ",12,4,50.4872,201.9488,3383.6821,0.0034,0.197,"Chroococcus"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Coelosphaerium naegelianum ",5,1,1666.0774,1666.0774,27261.1921,0.0273,1.591,"Woronichinia"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Merismopedia tenuissima ",11,40,100.9744,4038.9756,4229.6052,0.0042,0.247,"Merismopedia"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Microcystis aeruginosa ",18.4,9,706.8207,6361.3866,224459.9003,0.2245,13.096,"Microcystis"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Microcystis aeruginosa ",4.5833,1,17721.0055,17721.0055,947200.1492,0.9472,55.263,"Microcystis"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Phormidium mucicola",10.5,3.5,1817.539,6361.3866,14988.6991,0.015,0.874,"Pseudanabaena"
"ME",2007,"2007-10-01",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.2,1,21900.9682,21900.9682,8806.3793,0.0088,0.514,"Synechococcus"
"MO",2007,"2007-10-04",,"0-2m","Bacillariophyta","Aulacoseira granulata ",45.6,1.4,1287.4235,1802.3929,2022280.0345,2.0223,36.435,"Aulacoseira"
"MO",2007,"2007-10-04",,"0-2m","Bacillariophyta","Nitzschia palea ",18,1,378.654,378.654,66616.2889,0.0666,1.2,"Nitzschia"
"MO",2007,"2007-10-04",,"0-2m","Bacillariophyta","Stephanodiscus niagarae ",32,1,21.9447,21.9447,282383.2824,0.2824,5.088,"Stephanodiscus"
"MO",2007,"2007-10-04",,"0-2m","Chlorophyta","Chlamydomonas  ",6,1,75.7308,75.7308,5947.8813,0.0059,0.107,"Chlamydomonas"
"MO",2007,"2007-10-04",,"0-2m","Chlorophyta","Dictyosphaerium pulchellum ",60,20,7.3149,146.2978,11490.205,0.0115,0.207,"Dictyosphaerium"
"MO",2007,"2007-10-04",,"0-2m","Chlorophyta","Eudorina elegans ",20,16,7.3149,117.0383,13060.8154,0.0131,0.235,"Eudorina"
"MO",2007,"2007-10-04",,"0-2m","Chlorophyta","Oocystis parva ",15,3,151.4616,454.3848,42824.7485,0.0428,0.772,"Oocystis"
"MO",2007,"2007-10-04",,"0-2m","Chlorophyta","Pyramichlamys dissecta",16,1,7.3149,7.3149,3064.0546,0.0031,0.055,"Pyramichlamys"
"MO",2007,"2007-10-04",,"0-2m","Cryptophyta","Cryptomonas erosa ",15,1,151.4616,151.4616,73436.5284,0.0734,1.323,"Cryptomonas"
"MO",2007,"2007-10-04",,"0-2m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",8,1,378.654,378.654,12688.8079,0.0127,0.229,"Rhodomonas"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Chroococcaceae",0.8,1,62965.2835,62965.2835,16880.9925,0.0169,0.304,
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Aphanizomenon flos-aquae",80,13.3333,14.6298,195.0633,14707.4619,0.0147,0.265,"Aphanizomenon"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Aphanocapsa delicatissima ",45,108,302.9232,32715.7025,17129.9115,0.0171,0.309,"Aphanocapsa"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Aphanothece nidulans ",40,45,75.7308,3407.8857,3568.7303,0.0036,0.064,"Aphanothece"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Coelosphaerium naegelianum ",5,1,75.7308,75.7308,1239.1451,0.0012,0.022,"Woronichinia"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Gomphosphaeria lacustris ",12.6667,30.6667,227.1924,6967.2405,43776.4044,0.0438,0.789,"Gomphosphaeria"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Lyngbya limnetica ",150,10,227.1924,2271.9238,7583.5453,0.0076,0.137,"Lyngbya"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Microcystis aeruginosa ",36.4,26.1,1287.4235,33601.7528,1028733.8821,1.0287,18.535,"Microcystis"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Microcystis aeruginosa ",4.2,1,34533.2415,34533.2415,1377814.1763,1.3778,24.824,"Microcystis"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Phormidium mucicola",9,3,605.8463,1817.539,4282.4855,0.0043,0.077,"Pseudanabaena"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Oscillatoria agardhii ",420,105,151.4616,15903.4665,449659.9276,0.4497,8.101,"Planktothrix"
"MO",2007,"2007-10-04",,"0-2m","Cyanophyta","Synechococcus sp1 ",1.2,1,13688.1051,13688.1051,5503.9871,0.0055,0.099,"Synechococcus"
"MO",2007,"2007-10-04",,"0-2m","Pyrrhophyta","Gymnodinium sp2 ",16,1,75.7308,75.7308,45679.7388,0.0457,0.823,"Gymnodinium"
"ME",2007,"2007-10-29",,"0-8m","Bacillariophyta","Nitzschia palea ",20,2,22.7192,45.4385,5709.967,0.0057,1.162,"Nitzschia"
"ME",2007,"2007-10-29",,"0-8m","Chlorophyta","Chlorococcaceae",4,1,22.7192,22.7192,761.3285,8e-04,0.155,
"ME",2007,"2007-10-29",,"0-8m","Chlorophyta","Schroederia judayi ",12,1,22.7192,22.7192,456.7975,5e-04,0.093,"Schroederia"
"ME",2007,"2007-10-29",,"0-8m","Chlorophyta","Sphaerocystis schroeteri ",40,20,22.7192,454.3848,6423.7123,0.0064,1.307,"Sphaerocystis"
"ME",2007,"2007-10-29",,"0-8m","Cryptophyta","Cryptomonas erosa ",20,1,22.7192,22.7192,17129.9009,0.0171,3.485,"Cryptomonas"
"ME",2007,"2007-10-29",,"0-8m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",10,1,204.4731,204.4731,6851.9563,0.0069,1.394,"Rhodomonas"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,28745.0207,28745.0207,7706.5401,0.0077,1.568,
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",62.6667,10.4444,113.5962,1186.444,89456.1584,0.0895,18.201,"Aphanizomenon"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Aphanocapsa delicatissima ",10,10,45.4385,454.3848,237.9159,2e-04,0.048,"Aphanocapsa"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Aphanothece nidulans ",24.8,38.8,113.5962,4407.5321,4615.5608,0.0046,0.939,"Aphanothece"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Chroococcus minutus ",12,6,22.7192,136.3154,2283.9877,0.0023,0.465,"Chroococcus"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Coelosphaerium naegelianum ",5,1,136.3154,136.3154,2230.4612,0.0022,0.454,"Woronichinia"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Microcystis aeruginosa ",4,1,2589.9931,2589.9931,86791.4462,0.0868,17.658,"Microcystis"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Microcystis aeruginosa ",28.7692,13.5385,545.2617,7382.0256,244123.0452,0.2441,49.669,"Microcystis"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Phormidium mucicola",12,4,113.5962,454.3848,1070.6214,0.0011,0.218,"Pseudanabaena"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Synechococcus elongatus ",2,1,408.9463,408.9463,428.2485,4e-04,0.087,"Synechococcus"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Synechococcus leopoliensis",4,1,2053.2158,2053.2158,2752.1304,0.0028,0.56,"Synechococcus"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.2,1,6159.6473,6159.6473,2476.7942,0.0025,0.504,"Synechococcus"
"ME",2007,"2007-10-29",,"0-8m","Cyanophyta","Synechocystis  ",1.5,1,5657.0902,5657.0902,9996.6441,0.01,2.034,"Synechocystis"
"MO",2007,"2007-10-29",,"0-2m","Bacillariophyta","Nitzschia palea ",24,1,12.9824,12.9824,1957.7024,0.002,0.111,"Nitzschia"
"MO",2007,"2007-10-29",,"0-2m","Bacillariophyta","Stephanodiscus niagarae ",60,1,12.9824,12.9824,1101207.9697,1.1012,62.513,"Stephanodiscus"
"MO",2007,"2007-10-29",,"0-2m","Bacillariophyta","Stephanodiscus parvus ",6,1,12.9824,12.9824,1101.2079,0.0011,0.063,"Stephanodiscus"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Chlorococcaceae",4.6667,1,38.9473,38.9473,2134.4386,0.0021,0.121,
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Chlamydomonas  ",6,1,12.9824,12.9824,1019.6368,0.001,0.058,"Chlamydomonas"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Closterium moniliferum ",80,1,51.9297,51.9297,37359.3641,0.0374,2.121,"Closterium"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Dictyosphaerium pulchellum ",60,20,12.9824,259.6484,7852.5644,0.0079,0.446,"Dictyosphaerium"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Eudorina elegans ",40,3,12.9824,38.9473,9925.5547,0.0099,0.563,"Eudorina"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Micractinium pusillum ",20,4,12.9824,51.9297,724.3828,7e-04,0.041,"Micractinium"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Oocystis parva ",15.6,3.4,64.9121,220.7012,41682.7585,0.0417,2.366,"Oocystis"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Quadrigula lacustris ",24,2,3.135,6.2699,168.0852,2e-04,0.01,"Quadrigula"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Scenedesmus denticulatus ",16,4,12.9824,51.9297,3480.3613,0.0035,0.198,"Scenedesmus"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Scenedesmus opoliensis var. carinatus",20,4,12.9824,51.9297,1468.2768,0.0015,0.083,"Scenedesmus"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Schroederia judayi ",20,1,12.9824,12.9824,261.0272,3e-04,0.015,"Schroederia"
"MO",2007,"2007-10-29",,"0-2m","Chlorophyta","Sphaerocystis schroeteri ",24,4,12.9824,51.9297,13921.4441,0.0139,0.79,"Sphaerocystis"
"MO",2007,"2007-10-29",,"0-2m","Chrysophyta","Erkenia subaequiciliata ",4,1,714.0332,714.0332,21594.5771,0.0216,1.226,"Erkenia"
"MO",2007,"2007-10-29",,"0-2m","Cryptophyta","Cryptomonas erosa ",26,1,25.9648,25.9648,25450.1396,0.0255,1.445,"Cryptomonas"
"MO",2007,"2007-10-29",,"0-2m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6,1,532.2793,532.2793,13331.2009,0.0133,0.757,"Rhodomonas"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Chroococcaceae",0.8,1,18772.2584,18772.2584,5032.8425,0.005,0.286,
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Anabaena circinalis ",60,12,12.9824,155.7891,16464.2824,0.0165,0.935,"Anabaena"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Aphanocapsa delicatissima ",20,28,38.9473,1090.5234,570.9981,6e-04,0.032,"Aphanocapsa"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Aphanothece nidulans ",48.5,86,90.877,7815.4178,8184.2874,0.0082,0.465,"Aphanothece"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Chroococcus minutus ",35,24,51.9297,1246.3125,27516.6061,0.0275,1.562,"Chroococcus"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Coelosphaerium naegelianum ",5,1,38.9473,38.9473,637.2746,6e-04,0.036,"Woronichinia"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Gomphosphaeria lacustris ",24,42,12.9824,545.2617,4567.9741,0.0046,0.259,"Gomphosphaeria"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Lyngbya limnetica ",60,13.3333,25.9648,346.197,815.7089,8e-04,0.046,"Lyngbya"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Microcystis aeruginosa ",4,1,1557.8906,1557.8906,52205.3812,0.0522,2.964,"Microcystis"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Microcystis aeruginosa ",28.8,12,402.4551,4829.4608,144683.7649,0.1447,8.213,"Microcystis"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Phormidium mucicola",9,3,12.9824,38.9473,91.7675,1e-04,0.005,"Pseudanabaena"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Oscillatoria agardhii ",237.7143,59.4286,116.8418,6943.7443,196329.653,0.1963,11.145,"Planktothrix"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Synechococcus elongatus ",3,1,38.9473,38.9473,61.1784,1e-04,0.003,"Synechococcus"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Synechococcus sp1 ",1.2,1,5866.3308,5866.3308,2358.8516,0.0024,0.134,"Synechococcus"
"MO",2007,"2007-10-29",,"0-2m","Cyanophyta","Synechocystis  ",1.5,1,2077.1875,2077.1875,3670.598,0.0037,0.208,"Synechocystis"
"MO",2007,"2007-10-29",,"0-2m","Pyrrhophyta","Peridinium  ",16,1,12.9824,12.9824,13747.4264,0.0137,0.78,"Peridinium"
"ME",2007,"2007-11-26",,"0-8m","Bacillariophyta","Stephanodiscus parvus ",7,1,6.8158,6.8158,974.2634,0.001,0.802,"Stephanodiscus"
"ME",2007,"2007-11-26",,"0-8m","Chlorophyta","Chlamydomonas  ",8,1,2.2719,2.2719,578.9907,6e-04,0.477,"Chlamydomonas"
"ME",2007,"2007-11-26",,"0-8m","Chlorophyta","Monoraphidium capricornutum",4,1,2.2719,2.2719,17.7455,0,0.015,"Monoraphidium"
"ME",2007,"2007-11-26",,"0-8m","Chlorophyta","Oocystis lacustris ",24,1,2.2719,2.2719,4111.1765,0.0041,3.386,"Oocystis"
"ME",2007,"2007-11-26",,"0-8m","Chlorophyta","Pediastrum simplex ",68,2,2.2719,4.5438,2181.0468,0.0022,1.796,"Pediastrum"
"ME",2007,"2007-11-26",,"0-8m","Chlorophyta","Quadrigula lacustris ",20,1,2.2719,2.2719,45.6798,0,0.038,"Quadrigula"
"ME",2007,"2007-11-26",,"0-8m","Chlorophyta","Schroederia judayi ",19.4286,1,49.9823,49.9823,2658.9396,0.0027,2.19,"Schroederia"
"ME",2007,"2007-11-26",,"0-8m","Chlorophyta","Sphaerocystis schroeteri ",50,12,4.5438,54.5262,8222.353,0.0082,6.771,"Sphaerocystis"
"ME",2007,"2007-11-26",,"0-8m","Chrysophyta","Erkenia subaequiciliata ",4,1,6.8158,6.8158,206.1301,2e-04,0.17,"Erkenia"
"ME",2007,"2007-11-26",,"0-8m","Cryptophyta","Cryptomonas erosa ",18,1,9.0877,9.0877,5643.3505,0.0056,4.648,"Cryptomonas"
"ME",2007,"2007-11-26",,"0-8m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",8.5,1,152.2189,152.2189,7033.6697,0.007,5.793,"Rhodomonas"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,4106.4315,4106.4315,1100.9343,0.0011,0.907,
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Anabaena augstumalis",113.3333,78.3333,6.8158,533.9019,25504.5203,0.0255,21.004,"Anabaena"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",144.5714,24.0952,18.1754,437.9397,33019.9258,0.033,27.193,"Aphanizomenon"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Aphanothece nidulans ",60,80,13.6315,1090.5234,1141.9934,0.0011,0.94,"Aphanothece"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Chroococcus minutus ",20,2,2.2719,4.5438,609.0632,6e-04,0.502,"Chroococcus"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Coelosphaerium naegelianum ",5,1,102.2366,102.2366,1672.8459,0.0017,1.378,"Woronichinia"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Microcystis aeruginosa ",26,11.2,27.2631,305.3466,15979.3442,0.016,13.16,"Microcystis"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Microcystis aeruginosa ",4,1,136.3154,136.3154,4567.9709,0.0046,3.762,"Microcystis"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Phormidium mucicola",18,6,22.7192,136.3154,321.1864,3e-04,0.265,"Pseudanabaena"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.2,1,10676.722,10676.722,4293.1099,0.0043,3.536,"Synechococcus"
"ME",2007,"2007-11-26",,"0-8m","Cyanophyta","Synechocystis  ",1.5,1,872.4187,872.4187,1541.6511,0.0015,1.27,"Synechocystis"
"MO",2007,"2007-11-26",,"0-2m","Bacillariophyta","Fragilaria capucina var. vaucheriae",28,3,10.8187,32.4561,11419.9342,0.0114,0.583,"Fragilaria"
"MO",2007,"2007-11-26",,"0-2m","Bacillariophyta","Nitzschia palea ",24,1,10.8187,10.8187,917.6733,9e-04,0.047,"Nitzschia"
"MO",2007,"2007-11-26",,"0-2m","Bacillariophyta","Stephanodiscus hantzschii ",16,1,10.8187,10.8187,17401.8045,0.0174,0.888,"Stephanodiscus"
"MO",2007,"2007-11-26",,"0-2m","Bacillariophyta","Stephanodiscus niagarae ",51.3333,1,32.4561,32.4561,1810637.4123,1.8106,92.417,"Stephanodiscus"
"MO",2007,"2007-11-26",,"0-2m","Bacillariophyta","Stephanodiscus parvus ",6,1,10.8187,10.8187,917.6733,9e-04,0.047,"Stephanodiscus"
"MO",2007,"2007-11-26",,"0-2m","Chlorophyta","Chlorococcaceae",3,1,10.8187,10.8187,152.9459,2e-04,0.008,
"MO",2007,"2007-11-26",,"0-2m","Chlorophyta","Closterium moniliferum ",80,1,3.135,3.135,2587.0246,0.0026,0.132,"Closterium"
"MO",2007,"2007-11-26",,"0-2m","Chlorophyta","Monomastix astigmata",4,1,10.8187,10.8187,45.3173,0,0.002,"Monomastix"
"MO",2007,"2007-11-26",,"0-2m","Chlorophyta","Monoraphidium capricornutum",4,1,10.8187,10.8187,84.5026,1e-04,0.004,"Monoraphidium"
"MO",2007,"2007-11-26",,"0-2m","Chlorophyta","Oocystis parva ",5,1,10.8187,10.8187,453.172,5e-04,0.023,"Oocystis"
"MO",2007,"2007-11-26",,"0-2m","Chlorophyta","Quadrigula lacustris ",32,1,21.6374,21.6374,1105.7388,0.0011,0.056,"Quadrigula"
"MO",2007,"2007-11-26",,"0-2m","Chlorophyta","Staurastrum  ",48,1,3.135,3.135,7415.7128,0.0074,0.379,"Staurastrum"
"MO",2007,"2007-11-26",,"0-2m","Chrysophyta","Erkenia subaequiciliata ",4,1,10.8187,10.8187,327.1906,3e-04,0.017,"Erkenia"
"MO",2007,"2007-11-26",,"0-2m","Cryptophyta","Cryptomonas erosa ",16,1,10.8187,10.8187,2900.3011,0.0029,0.148,"Cryptomonas"
"MO",2007,"2007-11-26",,"0-2m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6,1,259.6484,259.6484,4282.4855,0.0043,0.219,"Rhodomonas"
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Chroococcaceae",0.8,1,14079.1938,14079.1938,3774.6319,0.0038,0.193,
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Aphanizomenon flos-aquae",85,14.1667,32.4561,459.7952,34667.6583,0.0347,1.769,"Aphanizomenon"
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Aphanocapsa delicatissima ",8,6,21.6374,129.8242,67.976,1e-04,0.003,"Aphanocapsa"
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Coelosphaerium naegelianum ",200,260,10.8187,2812.858,46025.2822,0.046,2.349,"Woronichinia"
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Coelosphaerium naegelianum ",5,1,205.555,205.555,3363.3938,0.0034,0.172,"Woronichinia"
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Phormidium mucicola",12,4,10.8187,43.2747,101.9639,1e-04,0.005,"Pseudanabaena"
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Synechococcus elongatus ",3,1,129.8242,129.8242,203.9279,2e-04,0.01,"Synechococcus"
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Synechococcus sp1 ",1.2,1,8212.8631,8212.8631,3302.3922,0.0033,0.169,"Synechococcus"
"MO",2007,"2007-11-26",,"0-2m","Cyanophyta","Synechocystis  ",1.5,1,3505.2538,3505.2538,6194.1341,0.0062,0.316,"Synechocystis"
"MO",2007,"2007-11-26",,"0-2m","Miscellaneous","Miscellaneous",6,1,10.8187,10.8187,849.6973,8e-04,0.043,
"ME",2008,"2008-02-13",,"0-8m","Bacillariophyta","Stephanodiscus parvus ",6,1,11.3596,11.3596,963.557,0.001,1.974,"Stephanodiscus"
"ME",2008,"2008-02-13",,"0-8m","Chlorophyta","Chlamydomonas  ",8,1,11.3596,11.3596,2894.9534,0.0029,5.931,"Chlamydomonas"
"ME",2008,"2008-02-13",,"0-8m","Chlorophyta","Phacotus lendneri",12,1,11.3596,11.3596,1484.592,0.0015,3.042,"Phacotus"
"ME",2008,"2008-02-13",,"0-8m","Chlorophyta","Quadrigula lacustris ",24,1,2.1945,2.1945,294.1493,3e-04,0.603,"Quadrigula"
"ME",2008,"2008-02-13",,"0-8m","Chlorophyta","Schroederia judayi ",16,1,2.1945,2.1945,58.8299,1e-04,0.121,"Schroederia"
"ME",2008,"2008-02-13",,"0-8m","Chrysophyta","Erkenia subaequiciliata ",4,1,136.3154,136.3154,4122.6011,0.0041,8.447,"Erkenia"
"ME",2008,"2008-02-13",,"0-8m","Cryptophyta","Cryptomonas erosa ",21.3333,1,24.1391,24.1391,15706.3434,0.0157,32.18,"Cryptomonas"
"ME",2008,"2008-02-13",,"0-8m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",8.3333,1,136.3154,136.3154,5721.8673,0.0057,11.723,"Rhodomonas"
"ME",2008,"2008-02-13",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,9034.1494,9034.1494,2422.0554,0.0024,4.962,
"ME",2008,"2008-02-13",,"0-8m","Cyanophyta","Synechococcus elongatus ",2.6667,1,3714.5954,3714.5954,5186.6895,0.0052,10.627,"Synechococcus"
"ME",2008,"2008-02-13",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.2,1,11498.0083,11498.0083,4623.3491,0.0046,9.473,"Synechococcus"
"ME",2008,"2008-02-13",,"0-8m","Cyanophyta","Synechocystis  ",1.5,1,511.1829,511.1829,903.3112,9e-04,1.851,"Synechocystis"
"ME",2008,"2008-02-13",,"0-8m","Miscellaneous","Miscellaneous",5,1,68.1577,68.1577,4425.2963,0.0044,9.067,
"ME",2008,"2008-02-13",,"0-8m","Bacillariophyta","Stephanodiscus parvus ",8,1,15.1462,15.1462,3045.3154,0.003,5.068,"Stephanodiscus"
"ME",2008,"2008-02-13",,"0-8m","Chlorophyta","Chlorococcaceae",5,1,5.0487,5.0487,330.4377,3e-04,0.55,
"ME",2008,"2008-02-13",,"0-8m","Chlorophyta","Monomastix astigmata",4,1,984.5003,984.5003,9278.7185,0.0093,15.443,"Monomastix"
"ME",2008,"2008-02-13",,"0-8m","Chlorophyta","Schroederia judayi ",12,1,15.1462,15.1462,253.7769,3e-04,0.422,"Schroederia"
